10.153.27.21 - - [18/May/2009:15:49:30 +0800] "GET /eFID/scripts/dojo/src/html/util.js HTTP/1.1" 200 9840
10.153.27.21 - - [18/May/2009:15:49:30 +0800] "GET /eFID/scripts/dojo/src/lfx/toggle.js HTTP/1.1" 200 1499
10.153.27.21 - - [18/May/2009:15:49:30 +0800] "GET /eFID/images/logo.gif HTTP/1.1" 200 1936
10.153.27.21 - - [18/May/2009:15:49:30 +0800] "GET /eFID/images/login-top-icon.gif HTTP/1.1" 200 1503
10.153.27.21 - - [18/May/2009:15:49:30 +0800] "GET /eFID/scripts/effect/rounded.js HTTP/1.1" 200 47768
10.153.27.21 - - [18/May/2009:15:49:31 +0800] "GET /eFID/images/profile/about.gif HTTP/1.1" 200 208201
10.153.27.21 - - [18/May/2009:15:49:31 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/tab_close.gif HTTP/1.1" 200 312
10.153.27.21 - - [18/May/2009:15:49:31 +0800] "GET /eFID/scripts/dojo/src/namespaces/dojo.js HTTP/1.1" 200 6895
10.153.27.21 - - [18/May/2009:15:49:31 +0800] "GET /eFID/scripts/dojo/src/widget/Toaster.js HTTP/1.1" 200 7303
10.153.27.21 - - [18/May/2009:15:49:31 +0800] "GET /eFID/scripts/dojo/src/html/iframe.js HTTP/1.1" 200 2694
10.153.27.174 - - [18/May/2009:15:51:59 +0800] "GET /eFID HTTP/1.1" 301 234
10.153.27.174 - - [18/May/2009:15:51:59 +0800] "GET /eFID/ HTTP/1.1" 200 20373
10.153.27.174 - - [18/May/2009:15:52:00 +0800] "GET /eFID/css/dojo/dojo-tab.css HTTP/1.1" 200 3451
10.153.27.174 - - [18/May/2009:15:52:00 +0800] "GET /eFID/scripts/dojo/dojo.js HTTP/1.1" 200 151841
10.153.27.174 - - [18/May/2009:15:52:00 +0800] "GET /eFID/css/theme.default.css HTTP/1.1" 200 79680
10.153.27.174 - - [18/May/2009:15:52:01 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:52:01 +0800] "GET /eFID/dwr/util.js HTTP/1.1" 200 46237
10.153.27.174 - - [18/May/2009:15:52:01 +0800] "GET /eFID/scripts/jtemplate/template.js HTTP/1.1" 200 20246
10.153.27.174 - - [18/May/2009:15:52:02 +0800] "GET /eFID/scripts/util/commons.js HTTP/1.1" 200 20105
10.153.27.174 - - [18/May/2009:15:52:02 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:52:03 +0800] "GET /eFID/images/login-top-icon.gif;jsessionid=9994957D30D36C39BF2449AA7961A66D HTTP/1.1" 200 1503
10.153.27.174 - - [18/May/2009:15:52:03 +0800] "GET /eFID/images/logo.gif;jsessionid=9994957D30D36C39BF2449AA7961A66D HTTP/1.1" 200 1936
10.153.27.174 - - [18/May/2009:15:52:03 +0800] "GET /eFID/scripts/effect/rounded.js HTTP/1.1" 200 47768
10.153.27.174 - - [18/May/2009:15:52:03 +0800] "GET /eFID/images/profile/about.gif HTTP/1.1" 200 208201
10.153.27.174 - - [18/May/2009:15:52:57 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 16368
10.153.27.174 - - [18/May/2009:15:52:57 +0800] "GET /eFID/scripts/dojo/src/widget/__package__.js HTTP/1.1" 200 607
10.153.27.174 - - [18/May/2009:15:52:57 +0800] "GET /eFID/scripts/dojo/src/xml/Parse.js HTTP/1.1" 200 4551
10.153.27.174 - - [18/May/2009:15:52:57 +0800] "GET /eFID/scripts/dojo/src/widget/Widget.js HTTP/1.1" 200 9768
10.153.27.174 - - [18/May/2009:15:52:57 +0800] "GET /eFID/scripts/dojo/src/lang/declare.js HTTP/1.1" 200 3244
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/ns.js HTTP/1.1" 200 2923
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/widget/Manager.js HTTP/1.1" 200 8031
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/a11y.js HTTP/1.1" 200 1609
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/uri/__package__.js HTTP/1.1" 200 364
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/widget/Parse.js HTTP/1.1" 200 6898
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/widget/DomWidget.js HTTP/1.1" 200 16496
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/widget/HtmlWidget.js HTTP/1.1" 200 2814
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/html/util.js HTTP/1.1" 200 9840
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/lfx/toggle.js HTTP/1.1" 200 1499
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/namespaces/dojo.js HTTP/1.1" 200 6895
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/widget/Toaster.js HTTP/1.1" 200 7303
10.153.27.174 - - [18/May/2009:15:52:58 +0800] "GET /eFID/scripts/dojo/src/html/iframe.js HTTP/1.1" 200 2694
10.153.27.174 - - [18/May/2009:15:53:01 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:53:02 +0800] "GET /eFID/images/loading.gif HTTP/1.1" 200 1542
10.153.27.174 - - [18/May/2009:15:53:03 +0800] "POST /eFID/dwr/call/plaincall/MenuService.selectLevel1.dwr HTTP/1.1" 200 223
10.153.27.21 - - [18/May/2009:15:53:18 +0800] "POST /eFID/j_security_check HTTP/1.1" 302 -
10.153.27.21 - - [18/May/2009:15:53:18 +0800] "GET /eFID/index.do HTTP/1.1" 200 24124
10.153.27.21 - - [18/May/2009:15:53:19 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 16368
10.153.27.21 - - [18/May/2009:15:53:19 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.21 - - [18/May/2009:15:53:20 +0800] "GET /eFID/ HTTP/1.1" 200 20407
10.153.27.174 - - [18/May/2009:15:53:07 +0800] "GET /eFID/profile/contactUs.do HTTP/1.1" 200 22643
10.153.27.174 - - [18/May/2009:15:53:33 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:53:33 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:53:33 +0800] "GET /eFID/images/logo.gif HTTP/1.1" 200 1936
10.153.27.174 - - [18/May/2009:15:53:33 +0800] "GET /eFID/images/login-top-icon.gif HTTP/1.1" 200 1503
10.153.27.174 - - [18/May/2009:15:53:33 +0800] "GET /eFID/profile/ HTTP/1.1" 404 994
10.153.27.174 - - [18/May/2009:15:53:51 +0800] "POST /eFID/dwr/call/plaincall/MenuService.selectLevel1.dwr HTTP/1.1" 200 238
10.153.27.174 - - [18/May/2009:15:53:51 +0800] "GET /eFID/profile/aboutUs.do HTTP/1.1" 200 20210
10.153.27.174 - - [18/May/2009:15:53:51 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:53:51 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:53:52 +0800] "GET /eFID/profile/ HTTP/1.1" 404 994
10.153.27.174 - - [18/May/2009:15:53:52 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/tab_close.gif HTTP/1.1" 200 312
10.153.27.174 - - [18/May/2009:15:53:53 +0800] "POST /eFID/dwr/call/plaincall/MenuService.selectLevel2.dwr HTTP/1.1" 200 242
10.153.27.174 - - [18/May/2009:15:53:53 +0800] "GET /eFID/profile/portfolio.do HTTP/1.1" 200 22386
10.153.27.174 - - [18/May/2009:15:53:54 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:53:54 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:53:54 +0800] "GET /eFID/scripts/prototype/prototype.js HTTP/1.1" 200 124136
10.153.27.174 - - [18/May/2009:15:53:55 +0800] "GET /eFID/profile/ HTTP/1.1" 404 994
10.153.27.174 - - [18/May/2009:15:53:55 +0800] "GET /eFID/images/profile/product/1.gif HTTP/1.1" 200 21239
10.153.27.174 - - [18/May/2009:15:53:55 +0800] "GET /eFID/images/profile/product/2.gif HTTP/1.1" 200 53262
10.153.27.174 - - [18/May/2009:15:53:55 +0800] "GET /eFID/images/profile/product/3.gif HTTP/1.1" 200 96137
10.153.27.174 - - [18/May/2009:15:53:55 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/tab_close.gif HTTP/1.1" 200 312
10.153.27.174 - - [18/May/2009:15:54:02 +0800] "GET /eFID/images/profile/product/4.gif HTTP/1.1" 200 40663
10.153.27.174 - - [18/May/2009:15:54:03 +0800] "GET /eFID/images/profile/product/5.gif HTTP/1.1" 200 41165
10.153.27.174 - - [18/May/2009:15:54:05 +0800] "GET /eFID/index.do?locale=zh_TW HTTP/1.1" 200 22417
10.153.27.174 - - [18/May/2009:15:54:05 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:54:05 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:54:05 +0800] "GET /eFID/ HTTP/1.1" 200 22417
10.153.27.174 - - [18/May/2009:15:54:08 +0800] "GET /eFID/index.do?locale=zh_CN HTTP/1.1" 200 22417
10.153.27.174 - - [18/May/2009:15:54:08 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:54:08 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:54:08 +0800] "GET /eFID/ HTTP/1.1" 200 22417
